customer_code,customer_legacy_code,cust_direct,business_type,business_type_description,state,region,city,channel,sales_rep_id,outlet_creation_date
5831284997,GC27247299,Indirect,26,Modern Trade,Karnataka,South,Chennai,eCom,SR963,2024-03-15
5757519068,GC52729112,Indirect,14,Wholesaler,Tamil Nadu,South,Delhi,GT,SR258,2023-03-29
5427488567,GC27921592,Indirect,26,Rural,Tamil Nadu,South,Mumbai,GT,SR844,2022-04-04
5790040374,GC63671462,Direct,26,Rural,West Bengal,East,Mumbai,MT,SR311,2023-01-12
5148249943,GC53904207,Indirect,22,Online,Delhi,North,Mumbai,GT,SR778,2022-03-06
5918048097,GC48009735,Indirect,16,Retailer,West Bengal,East,Kolkata,MT,SR402,2022-04-11
5927530960,GC66987832,Indirect,15,Modern Trade,Tamil Nadu,South,Chennai,GT,SR588,2023-04-15
5707899575,GC90119779,Indirect,23,Rural,Maharashtra,West,Delhi,eCom,SR689,2024-05-02
5127867365,GC62861700,Indirect,25,Modern Trade,Delhi,North,Kolkata,eCom,SR588,2022-10-17
5802959376,GC81687725,Direct,12,Online,Tamil Nadu,South,Mumbai,GT,SR778,2022-12-06
5246715058,GC19617612,Indirect,18,Online,Tamil Nadu,South,Bangalore,GT,SR402,2023-10-28
5479527597,GC56555725,Indirect,24,Retailer,Tamil Nadu,South,Mumbai,MT,SR868,2023-08-01
5840857164,GC75539768,Indirect,27,Rural,Tamil Nadu,South,Bangalore,GT,SR724,2022-08-30
5750879936,GC99909325,Indirect,19,Online,Tamil Nadu,South,Bangalore,GT,SR527,2022-10-24
5173726191,GC88709162,Direct,19,Online,Karnataka,South,Mumbai,MT,SR646,2023-05-24
5107673349,GC13609956,Indirect,12,Modern Trade,Maharashtra,West,Mumbai,GT,SR961,2023-12-18
5230272673,GC39755270,Direct,10,Wholesaler,Maharashtra,West,Mumbai,GT,SR321,2023-11-06
5545829727,GC91674485,Indirect,12,Rural,Delhi,North,Delhi,eCom,SR133,2022-10-07
5430098998,GC33912234,Indirect,14,Retailer,West Bengal,East,Mumbai,MT,SR573,2023-03-04
5844048177,GC41562316,Direct,16,Retailer,Delhi,North,Bangalore,eCom,SR398,2023-06-20
5363394867,GC59544134,Indirect,12,Modern Trade,Tamil Nadu,South,Bangalore,MT,SR291,2023-08-30
5859910144,GC58624457,Direct,13,Retailer,Delhi,North,Kolkata,MT,SR354,2024-01-24
5591176704,GC55614022,Direct,26,Online,Karnataka,South,Bangalore,MT,SR946,2022-03-11
5659304715,GC77304275,Indirect,12,Rural,Delhi,North,Bangalore,GT,SR373,2023-02-12
5748459689,GC10213612,Indirect,13,Retailer,West Bengal,East,Mumbai,eCom,SR176,2022-12-31
5735045478,GC91948851,Indirect,11,Rural,West Bengal,East,Delhi,GT,SR578,2022-08-26
5758909915,GC90419261,Indirect,23,Retailer,Maharashtra,West,Delhi,eCom,SR763,2024-06-05
5055891270,GC63442916,Indirect,14,Wholesaler,Karnataka,South,Bangalore,GT,SR832,2023-12-25
5172591127,GC20370954,Indirect,11,Wholesaler,Maharashtra,West,Mumbai,MT,SR667,2023-11-12
5417796891,GC96647914,Direct,24,Rural,Tamil Nadu,South,Bangalore,GT,SR629,2023-04-03
5682767320,GC40879939,Direct,20,Wholesaler,Karnataka,South,Bangalore,GT,SR187,2022-09-29
5005680775,GC28532770,Indirect,19,Wholesaler,Delhi,North,Bangalore,MT,SR813,2023-06-09
5863685029,GC77102111,Indirect,29,Online,Delhi,North,Kolkata,GT,SR580,2022-02-23
5097805621,GC35228980,Indirect,10,Retailer,Delhi,North,Mumbai,GT,SR278,2023-07-24
5883963824,GC15938855,Indirect,28,Wholesaler,Karnataka,South,Bangalore,MT,SR242,2023-07-17
5156045217,GC38351125,Indirect,23,Rural,Tamil Nadu,South,Mumbai,eCom,SR607,2022-07-13
5506450366,GC50525421,Direct,23,Online,West Bengal,East,Mumbai,MT,SR939,2024-02-20
5994136524,GC68438483,Direct,10,Wholesaler,Tamil Nadu,South,Kolkata,GT,SR386,2022-04-01
5644508634,GC22462163,Indirect,18,Rural,Delhi,North,Bangalore,GT,SR351,2023-01-03
5467482967,GC55578549,Indirect,26,Retailer,Maharashtra,West,Delhi,eCom,SR670,2023-06-27
5094640346,GC61548537,Indirect,23,Wholesaler,Delhi,North,Mumbai,GT,SR388,2023-08-11
5068805869,GC97784425,Direct,22,Rural,Karnataka,South,Delhi,GT,SR617,2023-06-26
5282492880,GC34142500,Indirect,22,Rural,Tamil Nadu,South,Bangalore,eCom,SR396,2023-03-05
5238123991,GC67138006,Direct,15,Modern Trade,Karnataka,South,Bangalore,GT,SR608,2022-02-05
5398181191,GC30232996,Direct,16,Rural,Maharashtra,West,Delhi,GT,SR387,2022-05-17
5085942015,GC48247237,Indirect,11,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR428,2022-01-29
5653939761,GC51754071,Direct,17,Retailer,Tamil Nadu,South,Bangalore,GT,SR364,2024-04-21
5040539484,GC61917499,Indirect,15,Retailer,Maharashtra,West,Chennai,eCom,SR636,2024-03-26
5777920274,GC74512027,Direct,12,Online,Karnataka,South,Chennai,MT,SR260,2022-06-28
5412666911,GC14674355,Indirect,27,Modern Trade,Maharashtra,West,Mumbai,eCom,SR702,2022-03-26
5999315397,GC45033443,Indirect,27,Rural,Maharashtra,West,Bangalore,GT,SR362,2023-01-23
5430189140,GC66604567,Indirect,15,Online,West Bengal,East,Chennai,MT,SR368,2023-02-18
5659240529,GC34094492,Indirect,20,Online,Delhi,North,Kolkata,MT,SR565,2022-07-11
5704562789,GC31950353,Direct,12,Retailer,Karnataka,South,Kolkata,MT,SR803,2022-10-22
5559425442,GC63447665,Indirect,25,Rural,Tamil Nadu,South,Chennai,eCom,SR937,2024-05-09
5307593997,GC79437349,Indirect,14,Modern Trade,Karnataka,South,Bangalore,GT,SR192,2022-07-17
5764080940,GC24284867,Direct,11,Retailer,Delhi,North,Bangalore,GT,SR580,2024-04-02
5641531280,GC72400868,Indirect,24,Online,Tamil Nadu,South,Delhi,GT,SR611,2023-12-09
5061700457,GC21091816,Direct,25,Wholesaler,Tamil Nadu,South,Bangalore,eCom,SR119,2022-07-27
5830655747,GC56477836,Indirect,16,Online,Delhi,North,Delhi,MT,SR735,2022-01-12
5880713897,GC23610361,Indirect,25,Wholesaler,Maharashtra,West,Mumbai,MT,SR897,2023-03-29
5188195937,GC98029193,Direct,13,Retailer,Maharashtra,West,Delhi,GT,SR774,2022-08-27
5687507560,GC64287520,Indirect,25,Modern Trade,Maharashtra,West,Kolkata,MT,SR417,2023-03-05
5530824004,GC11640743,Indirect,26,Rural,Delhi,North,Chennai,GT,SR192,2022-06-04
5471342650,GC31593455,Indirect,11,Wholesaler,Tamil Nadu,South,Delhi,GT,SR308,2023-02-20
5011500207,GC52818915,Indirect,25,Rural,Maharashtra,West,Kolkata,GT,SR549,2022-02-04
5216581500,GC27279124,Indirect,13,Retailer,Maharashtra,West,Bangalore,eCom,SR354,2023-09-10
5913290047,GC87132540,Indirect,16,Retailer,Tamil Nadu,South,Mumbai,eCom,SR111,2023-08-20
5705324063,GC78044419,Indirect,27,Retailer,West Bengal,East,Delhi,GT,SR103,2023-12-21
5999394291,GC61538303,Direct,15,Modern Trade,Karnataka,South,Mumbai,eCom,SR778,2022-06-01
5863191693,GC71027736,Indirect,27,Wholesaler,Maharashtra,West,Chennai,eCom,SR655,2023-12-20
5556362850,GC11555403,Indirect,16,Rural,Tamil Nadu,South,Kolkata,GT,SR363,2023-05-11
5307097155,GC75248523,Indirect,11,Online,Delhi,North,Kolkata,eCom,SR563,2022-12-23
5209107461,GC97753863,Indirect,28,Retailer,Tamil Nadu,South,Delhi,GT,SR820,2023-09-19
5036087763,GC99952040,Indirect,18,Rural,West Bengal,East,Bangalore,eCom,SR819,2023-01-08
5841770040,GC63915716,Indirect,13,Rural,Tamil Nadu,South,Bangalore,GT,SR575,2023-04-24
5643724233,GC66701227,Indirect,23,Modern Trade,Delhi,North,Delhi,eCom,SR587,2023-10-30
5548196577,GC17316381,Indirect,14,Wholesaler,Tamil Nadu,South,Mumbai,GT,SR443,2023-11-21
5553850668,GC50661866,Indirect,16,Modern Trade,Maharashtra,West,Delhi,MT,SR191,2023-03-06
5749954690,GC67040011,Indirect,17,Modern Trade,Karnataka,South,Bangalore,GT,SR695,2023-10-24
5248754813,GC44715287,Indirect,24,Rural,Karnataka,South,Chennai,MT,SR414,2024-06-14
5660555221,GC95109767,Indirect,28,Wholesaler,Maharashtra,West,Kolkata,eCom,SR526,2023-10-21
5181980870,GC25563675,Direct,20,Wholesaler,Delhi,North,Delhi,eCom,SR564,2022-07-30
5723728171,GC91018658,Indirect,29,Wholesaler,Karnataka,South,Delhi,eCom,SR989,2023-03-19
5038720348,GC70434208,Indirect,13,Retailer,Delhi,North,Kolkata,GT,SR272,2024-01-21
5386267885,GC77385565,Direct,27,Wholesaler,Delhi,North,Delhi,MT,SR528,2023-01-01
5256899846,GC60039766,Direct,23,Rural,Delhi,North,Chennai,MT,SR153,2024-06-12
5703321425,GC73558440,Indirect,15,Retailer,Delhi,North,Chennai,MT,SR258,2022-01-21
5000308454,GC54971462,Indirect,25,Online,Karnataka,South,Chennai,MT,SR418,2024-01-22
5169055029,GC81809727,Indirect,27,Modern Trade,Maharashtra,West,Mumbai,eCom,SR651,2024-03-03
5093246752,GC58970920,Direct,10,Wholesaler,West Bengal,East,Mumbai,GT,SR200,2022-09-27
5296284956,GC24988380,Direct,17,Online,Maharashtra,West,Kolkata,eCom,SR470,2022-10-06
5837167377,GC34003439,Indirect,10,Wholesaler,Maharashtra,West,Delhi,MT,SR908,2023-08-14
5428888661,GC66917057,Indirect,10,Modern Trade,Tamil Nadu,South,Kolkata,eCom,SR529,2022-10-08
5379167941,GC81365126,Direct,28,Rural,Delhi,North,Delhi,GT,SR401,2023-11-05
5719044151,GC61468716,Indirect,19,Rural,Karnataka,South,Mumbai,MT,SR914,2023-05-07
5424281692,GC20738641,Indirect,27,Modern Trade,Tamil Nadu,South,Delhi,eCom,SR666,2022-07-23
5435349662,GC30184631,Direct,21,Online,Karnataka,South,Delhi,MT,SR346,2024-03-18
5629298787,GC10933716,Direct,26,Retailer,West Bengal,East,Delhi,eCom,SR164,2023-12-15
5215081636,GC55246901,Direct,10,Retailer,Maharashtra,West,Mumbai,MT,SR150,2023-05-23
5555921993,GC89208997,Indirect,17,Wholesaler,Maharashtra,West,Delhi,GT,SR301,2022-01-20
5016499677,GC44606236,Indirect,19,Modern Trade,Tamil Nadu,South,Mumbai,MT,SR699,2024-02-12
5791267770,GC36523174,Indirect,19,Modern Trade,Karnataka,South,Delhi,eCom,SR862,2022-05-12
5755508288,GC79108209,Indirect,27,Retailer,Maharashtra,West,Bangalore,GT,SR527,2022-12-20
5073677125,GC92479493,Indirect,18,Online,Maharashtra,West,Kolkata,GT,SR830,2023-10-03
5986959246,GC71067638,Indirect,11,Modern Trade,West Bengal,East,Kolkata,GT,SR930,2023-01-07
5096814848,GC68369685,Indirect,12,Rural,Maharashtra,West,Delhi,MT,SR461,2024-01-19
5590120616,GC16515411,Direct,11,Rural,West Bengal,East,Delhi,GT,SR741,2023-11-29
5305472873,GC72379457,Indirect,15,Modern Trade,West Bengal,East,Delhi,MT,SR706,2024-05-30
5779685499,GC47811007,Indirect,21,Online,Maharashtra,West,Kolkata,GT,SR145,2022-04-11
5890953173,GC15347831,Indirect,28,Rural,West Bengal,East,Chennai,MT,SR811,2023-09-19
5600343937,GC26314358,Indirect,24,Online,West Bengal,East,Chennai,eCom,SR410,2022-02-02
5982483402,GC75715873,Direct,28,Retailer,Delhi,North,Kolkata,eCom,SR860,2024-05-31
5625918919,GC71773805,Indirect,21,Wholesaler,West Bengal,East,Mumbai,GT,SR852,2023-11-20
5373764425,GC59271881,Indirect,27,Retailer,Maharashtra,West,Delhi,MT,SR734,2022-08-29
5373098534,GC16720752,Indirect,25,Wholesaler,Tamil Nadu,South,Kolkata,MT,SR968,2023-03-08
5875652436,GC90440472,Indirect,11,Rural,Karnataka,South,Mumbai,eCom,SR183,2022-02-26
5296898040,GC59566126,Indirect,20,Wholesaler,Karnataka,South,Mumbai,GT,SR781,2022-06-10
5242982954,GC43866730,Indirect,21,Wholesaler,West Bengal,East,Bangalore,GT,SR413,2023-03-21
5651077748,GC67136827,Indirect,14,Modern Trade,Tamil Nadu,South,Bangalore,eCom,SR312,2023-01-27
5208869838,GC55293348,Indirect,15,Wholesaler,Tamil Nadu,South,Bangalore,MT,SR208,2022-09-27
5488293766,GC49747835,Indirect,20,Modern Trade,Tamil Nadu,South,Kolkata,MT,SR927,2024-03-07
5998272632,GC13158189,Indirect,19,Wholesaler,Delhi,North,Delhi,GT,SR688,2023-09-22
5433744956,GC82846470,Indirect,13,Modern Trade,West Bengal,East,Delhi,eCom,SR290,2022-06-07
5617301394,GC45867744,Indirect,18,Rural,Maharashtra,West,Delhi,GT,SR632,2024-04-20
5004994458,GC33988490,Direct,21,Rural,Maharashtra,West,Bangalore,eCom,SR588,2022-07-22
5280362052,GC49357964,Direct,19,Wholesaler,West Bengal,East,Delhi,GT,SR153,2023-07-19
5187942172,GC57900342,Indirect,23,Online,Maharashtra,West,Delhi,GT,SR187,2022-01-02
5437157475,GC65976877,Indirect,14,Rural,Maharashtra,West,Mumbai,eCom,SR813,2023-08-02
5543569021,GC12351359,Indirect,10,Retailer,Tamil Nadu,South,Kolkata,eCom,SR531,2024-02-26
5114315878,GC69964474,Indirect,14,Retailer,Maharashtra,West,Mumbai,GT,SR493,2023-09-08
5599825163,GC53571443,Direct,25,Modern Trade,Tamil Nadu,South,Delhi,eCom,SR933,2022-03-01
5077723844,GC49954382,Indirect,14,Online,Delhi,North,Mumbai,MT,SR234,2023-09-13
5540273782,GC95360153,Indirect,14,Modern Trade,Delhi,North,Mumbai,GT,SR420,2022-02-15
5315950492,GC14780174,Indirect,27,Wholesaler,West Bengal,East,Chennai,eCom,SR457,2023-12-02
5365035599,GC89964091,Indirect,15,Rural,Delhi,North,Mumbai,MT,SR773,2023-02-17
5125637455,GC24989876,Indirect,27,Online,Karnataka,South,Mumbai,MT,SR454,2023-01-28
5862152669,GC57948542,Direct,19,Modern Trade,Maharashtra,West,Delhi,MT,SR167,2022-08-20
5551137378,GC14914026,Indirect,24,Modern Trade,West Bengal,East,Chennai,GT,SR456,2022-08-24
5276696166,GC81305655,Direct,20,Retailer,Maharashtra,West,Mumbai,eCom,SR678,2022-06-10
5940719223,GC63179019,Indirect,28,Wholesaler,Maharashtra,West,Kolkata,eCom,SR623,2023-12-18
5577569362,GC43370113,Indirect,22,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR308,2023-01-11
5873110318,GC33519462,Indirect,29,Retailer,Maharashtra,West,Chennai,GT,SR379,2023-09-11
5851895231,GC21280578,Indirect,12,Online,West Bengal,East,Mumbai,eCom,SR186,2022-12-15
5617287602,GC81804498,Indirect,25,Modern Trade,Delhi,North,Kolkata,GT,SR997,2024-02-20
5268587379,GC22693316,Indirect,16,Retailer,Delhi,North,Bangalore,MT,SR961,2023-01-17
5745382835,GC26918765,Direct,21,Wholesaler,West Bengal,East,Bangalore,eCom,SR483,2022-05-13
5475419205,GC29413831,Indirect,24,Rural,Delhi,North,Delhi,MT,SR604,2022-03-12
5404886868,GC94949087,Indirect,17,Online,Tamil Nadu,South,Bangalore,MT,SR133,2023-05-24
5604697685,GC76229777,Indirect,26,Modern Trade,Karnataka,South,Bangalore,MT,SR793,2023-05-05
5519293644,GC67861335,Indirect,10,Retailer,West Bengal,East,Kolkata,GT,SR368,2023-07-14
5826745981,GC46869104,Direct,17,Modern Trade,Delhi,North,Chennai,GT,SR607,2023-04-15
5261212671,GC56356961,Direct,23,Rural,Delhi,North,Chennai,MT,SR913,2023-02-21
5813330750,GC71475863,Indirect,19,Modern Trade,West Bengal,East,Bangalore,eCom,SR186,2023-09-13
5364707961,GC92844702,Indirect,28,Modern Trade,Karnataka,South,Bangalore,MT,SR795,2022-02-03
5832792876,GC42762641,Indirect,17,Retailer,Karnataka,South,Delhi,eCom,SR297,2022-08-31
5492684748,GC80270865,Indirect,28,Rural,Karnataka,South,Mumbai,MT,SR972,2022-06-04
5731856709,GC86379051,Direct,13,Online,Tamil Nadu,South,Mumbai,MT,SR841,2024-03-11
5494694805,GC71528033,Indirect,19,Retailer,Tamil Nadu,South,Mumbai,GT,SR953,2022-08-12
5962635127,GC15454740,Direct,12,Rural,West Bengal,East,Kolkata,eCom,SR263,2022-04-03
5630100172,GC20272507,Indirect,13,Rural,Tamil Nadu,South,Mumbai,MT,SR796,2022-08-29
5925590448,GC53833963,Direct,25,Modern Trade,West Bengal,East,Bangalore,MT,SR497,2022-09-01
5029367590,GC60035742,Indirect,13,Wholesaler,Delhi,North,Chennai,GT,SR455,2022-01-30
5517511527,GC15138845,Direct,29,Wholesaler,West Bengal,East,Kolkata,eCom,SR751,2023-06-17
5124842139,GC29696511,Indirect,29,Online,Karnataka,South,Mumbai,MT,SR187,2022-10-03
5276831869,GC91786040,Indirect,22,Modern Trade,West Bengal,East,Mumbai,MT,SR886,2022-09-12
5072535838,GC95606010,Indirect,26,Wholesaler,Karnataka,South,Bangalore,eCom,SR203,2023-03-07
5410892271,GC23572461,Indirect,25,Retailer,Karnataka,South,Delhi,eCom,SR269,2023-11-07
5680389168,GC61259494,Indirect,26,Online,Maharashtra,West,Delhi,eCom,SR272,2023-07-23
5846812945,GC78804339,Direct,15,Modern Trade,Maharashtra,West,Delhi,eCom,SR668,2022-02-27
5236633719,GC20571641,Indirect,12,Retailer,Tamil Nadu,South,Chennai,GT,SR759,2022-05-07
5726829775,GC55335089,Indirect,29,Wholesaler,Maharashtra,West,Bangalore,GT,SR787,2022-06-11
5752882107,GC95461939,Direct,13,Wholesaler,West Bengal,East,Delhi,GT,SR141,2023-01-07
5246885603,GC50531871,Direct,17,Wholesaler,West Bengal,East,Delhi,eCom,SR208,2024-03-25
5859166755,GC66711004,Indirect,29,Wholesaler,Delhi,North,Chennai,eCom,SR637,2023-04-02
5339013248,GC63786357,Indirect,18,Rural,Karnataka,South,Delhi,GT,SR831,2022-03-06
5442839009,GC13004259,Indirect,10,Online,Maharashtra,West,Mumbai,GT,SR665,2022-04-25
5379134231,GC34686713,Indirect,22,Online,Tamil Nadu,South,Bangalore,MT,SR875,2023-03-30
5554592182,GC44474897,Direct,11,Wholesaler,Delhi,North,Kolkata,eCom,SR502,2022-08-26
5575151857,GC97630141,Direct,19,Online,Tamil Nadu,South,Mumbai,eCom,SR987,2024-03-30
5010440194,GC20641221,Indirect,28,Retailer,Maharashtra,West,Bangalore,eCom,SR637,2024-04-18
5752498189,GC68174698,Direct,26,Retailer,Tamil Nadu,South,Mumbai,GT,SR744,2023-01-09
5893543297,GC25626356,Indirect,22,Online,West Bengal,East,Delhi,GT,SR210,2022-06-30
5282769582,GC35721973,Indirect,23,Wholesaler,Tamil Nadu,South,Bangalore,GT,SR284,2022-11-21
5266564581,GC86624246,Direct,20,Modern Trade,Maharashtra,West,Bangalore,MT,SR262,2022-01-17
5308474841,GC45027571,Indirect,19,Wholesaler,Maharashtra,West,Bangalore,eCom,SR983,2023-09-14
5099868119,GC50695005,Direct,16,Rural,Delhi,North,Kolkata,GT,SR560,2024-03-15
5428348505,GC92621946,Indirect,19,Modern Trade,Karnataka,South,Bangalore,eCom,SR732,2022-05-23
5723377624,GC78993223,Direct,10,Rural,Tamil Nadu,South,Chennai,eCom,SR901,2023-11-17
5804005131,GC82364511,Indirect,23,Online,Tamil Nadu,South,Kolkata,GT,SR417,2023-01-03
5881622236,GC42715893,Indirect,12,Rural,Karnataka,South,Delhi,MT,SR161,2023-08-13
5367212061,GC16554015,Indirect,22,Online,Karnataka,South,Kolkata,MT,SR904,2022-11-14
5081635326,GC60229157,Indirect,11,Rural,Maharashtra,West,Mumbai,GT,SR851,2023-11-24
5595445137,GC86951857,Direct,26,Modern Trade,Delhi,North,Bangalore,MT,SR433,2022-07-19
5191647610,GC73474033,Indirect,12,Rural,Delhi,North,Mumbai,eCom,SR613,2023-05-26
5511697526,GC38884898,Indirect,24,Wholesaler,Tamil Nadu,South,Mumbai,MT,SR755,2024-06-18
5337018334,GC68645850,Indirect,17,Online,Maharashtra,West,Bangalore,eCom,SR639,2024-02-13
5379608458,GC46881253,Direct,15,Retailer,Maharashtra,West,Mumbai,GT,SR738,2022-07-26
5234683594,GC34926040,Indirect,18,Rural,Maharashtra,West,Chennai,MT,SR568,2023-05-05
5960264762,GC47158689,Direct,20,Online,Maharashtra,West,Chennai,eCom,SR559,2023-01-07
5616019237,GC77318657,Indirect,11,Retailer,West Bengal,East,Chennai,MT,SR378,2023-01-05
5288917924,GC16139411,Direct,18,Online,Delhi,North,Chennai,MT,SR309,2022-09-17
5196263306,GC91151067,Indirect,27,Online,West Bengal,East,Bangalore,GT,SR345,2022-03-01
5801179178,GC63508666,Direct,28,Retailer,Karnataka,South,Bangalore,eCom,SR140,2023-05-23
5733480882,GC34328360,Indirect,27,Retailer,Tamil Nadu,South,Bangalore,eCom,SR744,2023-06-20
5998853978,GC48240309,Indirect,14,Modern Trade,Karnataka,South,Bangalore,MT,SR741,2022-05-16
5977027173,GC46598410,Direct,27,Rural,Maharashtra,West,Bangalore,eCom,SR168,2024-01-24
5204190795,GC10677940,Indirect,21,Rural,Maharashtra,West,Kolkata,GT,SR989,2022-12-04
5535796460,GC64651149,Direct,13,Online,West Bengal,East,Kolkata,eCom,SR340,2022-12-03
5791468251,GC37801369,Indirect,24,Wholesaler,Delhi,North,Mumbai,MT,SR361,2022-06-23
5214390318,GC12512414,Indirect,20,Wholesaler,West Bengal,East,Chennai,eCom,SR848,2022-08-28
5252180476,GC65609738,Indirect,28,Online,Maharashtra,West,Delhi,MT,SR247,2024-04-29
5789660946,GC98209607,Indirect,14,Modern Trade,Tamil Nadu,South,Mumbai,MT,SR728,2024-04-18
5259906202,GC27417024,Direct,15,Retailer,Delhi,North,Bangalore,eCom,SR451,2022-12-16
5937100120,GC46878825,Indirect,22,Online,Maharashtra,West,Kolkata,MT,SR789,2022-11-16
5284976854,GC45843284,Direct,19,Rural,West Bengal,East,Mumbai,eCom,SR632,2022-05-21
5222026871,GC72067810,Indirect,23,Wholesaler,West Bengal,East,Delhi,eCom,SR412,2022-12-16
5246109712,GC90407082,Indirect,13,Wholesaler,Maharashtra,West,Kolkata,MT,SR121,2022-08-17
5217718930,GC95209019,Indirect,29,Wholesaler,Delhi,North,Bangalore,MT,SR547,2022-04-08
5896510519,GC52702631,Direct,21,Modern Trade,Karnataka,South,Bangalore,eCom,SR629,2023-09-05
5268108429,GC23038943,Indirect,24,Rural,West Bengal,East,Bangalore,GT,SR430,2022-04-03
5898007554,GC39705562,Indirect,19,Modern Trade,Maharashtra,West,Delhi,eCom,SR104,2023-01-09
5664213363,GC40175470,Direct,20,Retailer,Delhi,North,Mumbai,GT,SR291,2023-05-19
5382281482,GC12425706,Indirect,18,Online,Tamil Nadu,South,Mumbai,eCom,SR640,2022-06-29
5167498965,GC53568260,Indirect,20,Online,Tamil Nadu,South,Delhi,MT,SR128,2022-02-23
5836378830,GC39669864,Indirect,11,Wholesaler,Tamil Nadu,South,Mumbai,MT,SR203,2023-02-17
5114556759,GC18552683,Indirect,22,Wholesaler,Tamil Nadu,South,Bangalore,MT,SR891,2023-04-18
5128718546,GC92058877,Indirect,17,Retailer,Karnataka,South,Delhi,MT,SR754,2022-08-05
5988044486,GC48632064,Direct,17,Modern Trade,Delhi,North,Delhi,GT,SR165,2024-04-25
5084275390,GC91781029,Indirect,10,Rural,Karnataka,South,Kolkata,eCom,SR393,2022-01-23
5725647741,GC71826611,Direct,15,Retailer,Tamil Nadu,South,Kolkata,GT,SR466,2022-05-24
5712346179,GC88908503,Indirect,22,Online,Tamil Nadu,South,Delhi,MT,SR665,2023-12-11
5528994865,GC66474093,Indirect,18,Online,Tamil Nadu,South,Mumbai,GT,SR550,2022-09-15
5659091699,GC95197744,Indirect,15,Modern Trade,Karnataka,South,Chennai,GT,SR158,2022-07-11
5007112115,GC89890520,Indirect,24,Retailer,Tamil Nadu,South,Delhi,eCom,SR851,2024-04-08
5820600973,GC54124348,Direct,25,Rural,Maharashtra,West,Delhi,GT,SR718,2022-06-07
5920292666,GC82673252,Indirect,13,Retailer,Delhi,North,Kolkata,MT,SR812,2024-05-28
5581403225,GC62215999,Indirect,26,Retailer,Karnataka,South,Kolkata,GT,SR129,2022-02-14
5045379683,GC73834338,Direct,18,Modern Trade,Maharashtra,West,Kolkata,GT,SR330,2022-06-25
5910544446,GC84847472,Indirect,21,Rural,West Bengal,East,Kolkata,MT,SR448,2022-06-20
5517857180,GC11686744,Indirect,28,Online,West Bengal,East,Delhi,eCom,SR676,2023-08-05
5398569245,GC56030066,Indirect,29,Wholesaler,West Bengal,East,Kolkata,eCom,SR134,2022-05-10
5666436631,GC55714018,Direct,21,Rural,West Bengal,East,Delhi,eCom,SR119,2022-03-17
5338676325,GC52901731,Indirect,15,Online,Karnataka,South,Kolkata,eCom,SR890,2024-01-23
5528646448,GC56488499,Direct,21,Modern Trade,Maharashtra,West,Chennai,GT,SR354,2023-06-29
5964350290,GC69644085,Direct,18,Rural,West Bengal,East,Kolkata,eCom,SR386,2024-01-10
5945952849,GC30371382,Direct,29,Rural,Tamil Nadu,South,Bangalore,eCom,SR961,2022-08-18
5963146169,GC72001550,Direct,14,Online,Tamil Nadu,South,Mumbai,eCom,SR757,2022-02-22
5616885481,GC76971243,Direct,12,Online,Tamil Nadu,South,Delhi,MT,SR299,2024-02-12
5932833438,GC38271272,Indirect,11,Retailer,Maharashtra,West,Chennai,MT,SR354,2023-07-04
5294992351,GC81436092,Indirect,17,Retailer,West Bengal,East,Kolkata,GT,SR226,2024-01-08
5526998235,GC32818813,Direct,19,Rural,Karnataka,South,Mumbai,eCom,SR444,2022-01-31
5196357164,GC62353135,Direct,24,Wholesaler,Karnataka,South,Chennai,GT,SR445,2024-05-30
5820620417,GC44318479,Indirect,18,Modern Trade,Delhi,North,Mumbai,MT,SR750,2023-09-29
5983554847,GC64081453,Indirect,19,Online,Karnataka,South,Mumbai,MT,SR685,2024-04-27
5548825565,GC14330737,Direct,20,Retailer,Karnataka,South,Bangalore,MT,SR237,2024-02-17
5300933997,GC98677450,Direct,18,Modern Trade,Karnataka,South,Delhi,eCom,SR554,2023-08-15
5427219856,GC86680371,Direct,23,Rural,West Bengal,East,Kolkata,MT,SR552,2023-02-19
5238470307,GC20550656,Direct,14,Online,Tamil Nadu,South,Chennai,GT,SR571,2022-09-06
5805488247,GC94742934,Direct,18,Online,Maharashtra,West,Kolkata,eCom,SR691,2023-09-06
5619189534,GC75302094,Indirect,13,Retailer,West Bengal,East,Delhi,eCom,SR544,2023-09-06
5137703046,GC85339864,Direct,11,Wholesaler,Maharashtra,West,Kolkata,GT,SR209,2022-07-05
5058141154,GC56345273,Indirect,28,Online,Karnataka,South,Kolkata,MT,SR369,2022-09-06
5564504128,GC21152419,Direct,10,Wholesaler,West Bengal,East,Chennai,MT,SR466,2022-07-12
5858209543,GC37857050,Indirect,10,Modern Trade,Karnataka,South,Kolkata,GT,SR435,2022-08-09
5454381628,GC81080601,Indirect,21,Online,West Bengal,East,Delhi,MT,SR665,2023-12-18
5513592269,GC59552038,Indirect,20,Online,Delhi,North,Bangalore,MT,SR442,2024-02-06
5580645164,GC50806582,Indirect,10,Wholesaler,Maharashtra,West,Delhi,GT,SR942,2024-03-13
5034963873,GC49167825,Indirect,23,Retailer,West Bengal,East,Delhi,MT,SR803,2024-06-05
5539528648,GC52323961,Indirect,20,Rural,Delhi,North,Chennai,MT,SR715,2024-06-08
